StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,Q3.1,Q5.7,Q5.13,Q5.14,Q5.15,Q5.16,Q5.17,Q5.18,Q5.19,Q5.20,Q5.21,Q6.7,Q6.13,Q6.14,Q6.15,Q6.16,Q6.17,Q6.18,Q6.19,Q6.20,Q6.21,Q7.7,Q7.13,Q7.14,Q7.15,Q7.16,Q7.17,Q7.18,Q7.19,Q7.20,Q7.21,Q8.12,Q8.18,Q8.19,Q8.20,Q8.21,Q8.22,Q8.23,Q8.24,Q8.25,Q8.26,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model
2021-08-24 08:43:10,2021-08-24 08:51:15,IP Address,12.90.231.66,100,484,True,2021-08-24 08:51:16,R_vkTg1PfpflEK1Mt,,,,,33.14520263671875,-97.0699005126953125,anonymous,EN,0.89999997615814208984375,F_2SxAFXOuPyPgd6t,signature.png,14274,image/png,611e9a245aa10e0fd14f24be,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Pass,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,1,Moderately knowledgeable,Yes,No,No,Yes,No,611e9a245aa10e0fd14f24be,education,4,2,3,4,int,no_shap,lr
2021-08-24 08:44:22,2021-08-24 08:52:26,IP Address,98.29.37.175,100,484,True,2021-08-24 08:52:27,R_2VkJwJFEZhQEDR0,,,,,39.5626983642578125,-84.2223968505859375,anonymous,EN,1,F_2lRKE6L9WGzIsH7,signature.png,6677,image/png,60c5f64b3600e20785ab48e1,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Pass,Number of absences,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,5,Moderately knowledgeable,No,No,Yes,Yes,No,60c5f64b3600e20785ab48e1,education,4,1,3,1,bb,no_shap,lr
2021-08-24 08:50:23,2021-08-24 08:55:21,IP Address,24.72.208.86,100,297,True,2021-08-24 08:55:22,R_3Gv7vekg0yGUsKZ,,,,,41.122100830078125,-98.001800537109375,anonymous,EN,1,F_bQw4GJDVqlqIMp3,signature.png,5513,image/png,5c92590a1f991d00161a6fa3,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,14,Slightly knowledgeable,No,No,No,No,No,5c92590a1f991d00161a6fa3,education,3,2,4,3,int,shap,dt
2021-08-24 08:52:29,2021-08-24 08:57:39,IP Address,24.194.225.44,100,310,True,2021-08-24 08:57:40,R_1eK81GwPr6rNKRP,,,,,43.0592041015625,-73.73560333251953125,anonymous,EN,0.89999997615814208984375,F_2tAwkze0Ho7A3Mg,signature.png,7174,image/png,61028ca81c75bd8c35ef8b54,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,7,Slightly knowledgeable,No,No,Yes,No,No,61028ca81c75bd8c35ef8b54,education,2,1,2,3,int,shap,lr
2021-08-24 08:52:07,2021-08-24 08:58:08,IP Address,107.77.209.113,100,361,True,2021-08-24 08:58:09,R_1lgV3SlfnfOtqhp,,,,,41.9409027099609375,-87.6531982421875,anonymous,EN,0.89999997615814208984375,F_31oyithMCMYWePR,signature.png,10352,image/png,60fd65e6212b4fe59b491665,Fail,First year grade,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,0,Moderately knowledgeable,No,No,No,No,No,60fd65e6212b4fe59b491665,education,2,4,1,4,int,shap,dt
2021-08-24 08:59:29,2021-08-24 09:04:23,IP Address,76.113.148.196,100,293,True,2021-08-24 09:04:23,R_33Egwc26JPsqBY9,,,,,45.1183929443359375,-93.346099853515625,anonymous,EN,0.89999997615814208984375,F_UaquyMp7EH5pZsd,signature.png,9626,image/png,60fcccc2bb686a7fbb27f46d,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,,,,,,,,,,,6,Not knowledgeable at all,Yes,No,Yes,No,No,60fcccc2bb686a7fbb27f46d,education,1,2,3,1,bb,no_shap,lr
2021-08-24 08:56:29,2021-08-24 09:04:43,IP Address,205.186.50.98,100,493,True,2021-08-24 09:04:44,R_3JK4qaFxA8tOym6,,,,,34.829498291015625,-82.58119964599609375,anonymous,EN,0.89999997615814208984375,F_1hFIxo93Y5430Jf,signature.png,8203,image/png,5f08f4df50389c17b32c2556,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,Fail,First year grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,14,Moderately knowledgeable,No,No,Yes,No,No,5f08f4df50389c17b32c2556,education,1,4,3,1,int,no_shap,dt
2021-08-24 08:56:31,2021-08-24 09:07:24,IP Address,173.160.94.201,100,652,True,2021-08-24 09:07:25,R_1mjYEzR5PzxYjGa,,,,,33.934906005859375,-84.3921966552734375,anonymous,EN,1,F_2WGTmMgKLxIFGgI,signature.png,5905,image/png,5f8dc8e88567d612282c6d1d,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,3,Not knowledgeable at all,No,No,No,No,No,5f8dc8e88567d612282c6d1d,education,4,2,4,2,bb,shap,dt
2021-08-24 09:01:43,2021-08-24 09:11:48,IP Address,74.71.192.160,100,605,True,2021-08-24 09:11:49,R_2ZUIl4j8qBL6CEl,,,,,40.6374969482421875,-74.02159881591796875,anonymous,EN,0.89999997615814208984375,F_2VOdwaBquPRSglF,signature.png,11674,image/png,60ff0faac24eac1565191c33,,,,,,,,,,,I don't know,First year grade,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,3,Not knowledgeable at all,No,No,No,No,No,60ff0faac24eac1565191c33,education,2,1,1,3,int,shap,lr
2021-08-24 09:07:25,2021-08-24 09:13:22,IP Address,204.113.154.182,100,357,True,2021-08-24 09:13:22,R_3NLns3hT5X9ItJY,,,,,40.5153045654296875,-112.0316009521484375,anonymous,EN,1,F_5w4iNBwTwaG8jqV,signature.png,12427,image/png,60fdd586c4b9e82d6558caa6,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,15,Not knowledgeable at all,No,No,Yes,No,No,60fdd586c4b9e82d6558caa6,education,1,2,2,3,bb,shap,dt
2021-08-24 09:12:08,2021-08-24 09:19:29,IP Address,76.28.192.69,100,440,True,2021-08-24 09:19:30,R_2aEI7tmWT4Zq3VS,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,1,F_3CDudX9ZZFOcvVG,signature.png,9253,image/png,60ff101783b9d38e4e225561,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,4,Not knowledgeable at all,No,No,No,No,No,60ff101783b9d38e4e225561,education,2,3,4,1,int,shap,dt
2021-08-24 09:23:59,2021-08-24 09:29:42,IP Address,107.77.202.68,100,342,True,2021-08-24 09:29:42,R_3MSFZiSVbvJE8As,,,,,38.9033966064453125,-76.98819732666015625,anonymous,EN,0.89999997615814208984375,F_BG53eWoQexLpV4d,signature.png,8806,image/png,60fd6618f9a377f54dcdf318,,,,,,,,,,,Pass,First year grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,5,Slightly knowledgeable,No,No,Yes,No,No,60fd6618f9a377f54dcdf318,education,2,4,4,3,bb,shap,lr
2021-08-24 09:33:18,2021-08-24 09:37:45,IP Address,68.46.26.208,100,266,True,2021-08-24 09:37:45,R_1Kjdxjy3ubTGRLV,,,,,44.8961944580078125,-93.10359954833984375,anonymous,EN,0.89999997615814208984375,F_3M57dcSi2u6E4Sq,signature.png,12895,image/png,60fd96e93965e6eb9e783c02,,,,,,,,,,,Pass,First year grade,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Pass,Number of absences,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,2,Slightly knowledgeable,Yes,Yes,Yes,Yes,No,60fd96e93965e6eb9e783c02,education,4,1,4,1,int,no_shap,lr
2021-08-24 09:30:13,2021-08-24 09:37:59,IP Address,96.71.15.193,100,465,True,2021-08-24 09:38:01,R_2Xib1qaPAkGlDo5,,,,,27.318206787109375,-80.3524017333984375,anonymous,EN,0.89999997615814208984375,F_RePvr4OcX9ihxYJ,signature.png,11296,image/png,60fcd720aec8e3a2bdc414a9,I don't know,First year grade,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,6,Moderately knowledgeable,Yes,No,Yes,No,No,60fcd720aec8e3a2bdc414a9,education,4,1,1,2,bb,no_shap,dt
2021-08-24 09:42:21,2021-08-24 09:46:27,IP Address,73.161.92.14,100,246,True,2021-08-24 09:46:28,R_2V2AnzSdqugeUzC,,,,,42.331298828125,-83.46559906005859375,anonymous,EN,0.89999997615814208984375,F_2dXhbWVHGWZvIlj,signature.png,10659,image/png,6118509f8593275a2f8cd2ab,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,2,Slightly knowledgeable,Yes,No,No,Yes,No,6118509f8593275a2f8cd2ab,education,4,1,4,2,int,no_shap,lr
2021-08-24 09:42:09,2021-08-24 09:47:31,IP Address,108.26.38.123,100,322,True,2021-08-24 09:47:32,R_2fxPwtWJDe8OoTK,,,,,43.089996337890625,-75.76329803466796875,anonymous,EN,1,F_3JEIaFU36d0Zenm,signature.png,6559,image/png,60fd3d06efb9752b387bffae,Fail,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,27,Moderately knowledgeable,Yes,No,Yes,No,No,60fd3d06efb9752b387bffae,education,2,3,1,2,int,shap,dt
2021-08-24 09:39:09,2021-08-24 09:47:40,IP Address,207.224.177.99,100,511,True,2021-08-24 09:47:41,R_1jcuqhbNugigf0h,,,,,33.24090576171875,-111.77919769287109375,anonymous,EN,1,F_1d03oWihLouY2BX,signature.png,16565,image/png,5b9811290f2cf000010f31fb,Pass,First year grade,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,22,Moderately knowledgeable,No,No,Yes,No,No,5b9811290f2cf000010f31fb,education,2,3,4,1,bb,no_shap,dt
2021-08-24 09:46:25,2021-08-24 09:52:21,IP Address,206.82.16.253,100,355,True,2021-08-24 09:52:22,R_31vMUslsdLFS8BY,,,,,40.07940673828125,-76.3141021728515625,anonymous,EN,1,F_1oBlRyZ4zZrIabm,signature.png,17972,image/png,6103c632b31f5ff3b4b3fff9,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,8,Slightly knowledgeable,No,No,No,No,No,6103c632b31f5ff3b4b3fff9,education,1,2,2,1,int,shap,lr
2021-08-24 09:48:09,2021-08-24 09:55:56,IP Address,216.15.25.30,100,466,True,2021-08-24 09:55:57,R_1Oq7s14JGSVvviA,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,1,F_2xRebALu2REwXZt,signature.png,16735,image/png,6100c81ecdea6296d15cc20b,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,2,Slightly knowledgeable,No,No,Yes,No,No,6100c81ecdea6296d15cc20b,education,2,4,3,1,int,no_shap,dt
2021-08-24 09:44:02,2021-08-24 09:56:32,IP Address,174.56.169.134,100,750,True,2021-08-24 09:56:33,R_2y3nIQqspUQldp4,,,,,32.0175933837890625,-80.99250030517578125,anonymous,EN,1,F_2QnhHdQppHdKO7T,signature.png,10692,image/png,61001400237f51c3662bd5b4,Fail,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,,,,,,,,,,,Fail,Number of failures,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,2,Moderately knowledgeable,Yes,No,Yes,No,No,61001400237f51c3662bd5b4,education,1,4,3,1,bb,no_shap,dt
2021-08-24 09:48:00,2021-08-24 09:57:14,IP Address,76.211.116.89,100,553,True,2021-08-24 09:57:15,R_3IW45Hamhe2QQ8R,,,,,35.717803955078125,-78.84279632568359375,anonymous,EN,0.89999997615814208984375,F_3DqDD3hJLwddMcW,signature.png,8557,image/png,6108092e51cc80cd7f954006,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,10,Slightly knowledgeable,No,No,Yes,No,No,6108092e51cc80cd7f954006,education,4,2,3,2,int,shap,lr
2021-08-24 09:48:34,2021-08-24 09:57:21,IP Address,75.38.105.216,100,526,True,2021-08-24 09:57:22,R_cYEuYzJXh8t4qaJ,,,,,39.5272064208984375,-119.91290283203125,anonymous,EN,1,F_1lmbB45MP5LGlXz,signature.png,19189,image/png,61086989c6f620103c41a338,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,3.5,Slightly knowledgeable,Yes,No,Yes,No,No,61086989c6f620103c41a338,education,1,3,3,2,int,shap,dt
2021-08-24 09:53:21,2021-08-24 10:03:42,IP Address,73.193.97.92,100,621,True,2021-08-24 10:03:43,R_3Rlv5RQedlG47cY,,,,,47.722900390625,-122.19609832763671875,anonymous,EN,1,F_1jqUUV3QdGdkV6X,signature.png,18650,image/png,5f133dabb6d33409b90e9c2f,Pass,Mother's education level,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,3,Slightly knowledgeable,No,No,No,No,No,5f133dabb6d33409b90e9c2f,education,1,3,4,3,int,no_shap,dt
2021-08-24 10:14:00,2021-08-24 10:18:46,IP Address,47.156.83.23,100,286,True,2021-08-24 10:18:47,R_3Msq5OUylLEBSmx,,,,,33.8307952880859375,-118.1125030517578125,anonymous,EN,1,F_QgqyCJF6bvEUfaF,signature.png,6890,image/png,6107177deac31dbfbd354a2e,Pass,Mother's education level,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Fail,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,20,Slightly knowledgeable,Yes,No,Yes,No,No,6107177deac31dbfbd354a2e,education,3,2,2,3,int,no_shap,dt
2021-08-24 10:05:56,2021-08-24 10:19:54,IP Address,24.160.19.10,100,838,True,2021-08-24 10:19:55,R_WkTTFIcmnOa8X2F,,,,,33.8654022216796875,-98.52519989013671875,anonymous,EN,0.89999997615814208984375,F_2YsMgA5FCKMNrbD,signature.png,14307,image/png,5b92f80b2f777d000175da5c,Fail,First year grade,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,,,,,,,,,,,3,Slightly knowledgeable,Yes,No,No,Yes,No,5b92f80b2f777d000175da5c,education,2,4,3,4,int,no_shap,dt
2021-08-24 10:20:36,2021-08-24 10:27:03,IP Address,65.73.39.122,100,386,True,2021-08-24 10:27:04,R_1JXSY47ybu8C64p,,,,,41.049102783203125,-85.151397705078125,anonymous,EN,1,F_2cBNrAtmctxRSrl,signature.png,8115,image/png,60fff989b5b83a3e80be9ca9,Pass,Quality of family relationships,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,5,Slightly knowledgeable,No,No,No,No,No,60fff989b5b83a3e80be9ca9,education,4,3,4,2,bb,no_shap,dt
2021-08-24 10:21:42,2021-08-24 10:35:23,IP Address,76.240.38.163,100,820,True,2021-08-24 10:35:24,R_O8VVWECjRTt1HFL,,,,,41.5052947998046875,-81.55660247802734375,anonymous,EN,1,F_2Blkx9GcrhiK74t,signature.png,12268,image/png,5b9c1a42c57b4b0001eedc61,,,,,,,,,,,Pass,Number of absences,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Fail,First year grade,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,30,Moderately knowledgeable,Yes,No,No,No,No,5b9c1a42c57b4b0001eedc61,education,1,3,2,3,bb,no_shap,lr
2021-08-24 10:27:42,2021-08-24 10:36:01,IP Address,206.176.220.23,100,498,True,2021-08-24 10:36:02,R_1M6rrhRNzlPQOQH,,,,,44.37469482421875,-89.803497314453125,anonymous,EN,1,F_3KDdFXhWRPPXRrB,signature.png,19859,image/png,6111b04382b7b8effc8b2b27,,,,,,,,,,,Pass,First year grade,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,2,Slightly knowledgeable,No,No,No,No,No,6111b04382b7b8effc8b2b27,education,4,1,4,2,bb,shap,lr
2021-08-24 10:28:58,2021-08-24 10:38:55,IP Address,69.136.133.31,100,596,True,2021-08-24 10:38:55,R_PHEx2BGCjyyR2yR,,,,,42.3887939453125,-83.1894989013671875,anonymous,EN,1,F_1ogSPcEbvHZY8vf,signature.png,10339,image/png,61076ee38070ba807d31e919,Pass,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,4,Moderately knowledgeable,No,No,No,No,No,61076ee38070ba807d31e919,education,1,3,2,1,int,shap,dt
2021-08-24 10:34:05,2021-08-24 10:41:22,IP Address,198.209.39.125,100,437,True,2021-08-24 10:41:23,R_1QaT0asADB7KVBZ,,,,,36.612701416015625,-93.2335968017578125,anonymous,EN,1,F_1JPERbc8S3Wbg5U,signature.png,18799,image/png,60fdbd48902fa5a4e667eb0c,Pass,Mother's education level,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,16,Not knowledgeable at all,No,No,Yes,No,No,60fdbd48902fa5a4e667eb0c,education,4,2,2,3,bb,shap,dt
2021-08-24 10:38:11,2021-08-24 10:44:12,IP Address,73.58.158.23,100,361,True,2021-08-24 10:44:13,R_1nPa9LAhgALGW3L,,,,,36.17889404296875,-86.803497314453125,anonymous,EN,1,F_1OVSILRhFxOvwGd,signature.png,5032,image/png,5aa3eff9873cda00010d570f,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,,,,,,,,,,,16,Knowledgeable,No,No,No,No,No,5aa3eff9873cda00010d570f,education,4,2,2,1,int,no_shap,dt
2021-08-24 10:38:51,2021-08-24 10:48:31,IP Address,24.210.22.16,100,580,True,2021-08-24 10:48:31,R_3et2vCPHRPtAPbk,,,,,39.3184051513671875,-82.1011962890625,anonymous,EN,1,F_2ffYQglnHMNGHnX,signature.png,9169,image/png,60f22ce19d3c98dacd6d464f,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Fail,First year grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,1,Slightly knowledgeable,No,No,Yes,No,No,60f22ce19d3c98dacd6d464f,education,1,4,4,2,int,no_shap,lr
2021-08-24 10:45:50,2021-08-24 10:51:28,IP Address,68.162.150.186,100,338,True,2021-08-24 10:51:29,R_2PpaypLDHO1l3Rm,,,,,40.4857940673828125,-80.016998291015625,anonymous,EN,1,F_z3c5T0kkw2eD4Rz,signature.png,12093,image/png,6107f36c4840fc01211df6e0,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,2,Slightly knowledgeable,No,No,No,No,No,6107f36c4840fc01211df6e0,education,4,2,4,2,bb,shap,lr
2021-08-24 10:49:06,2021-08-24 10:56:44,IP Address,12.46.47.250,100,457,True,2021-08-24 10:56:45,R_3HLIl41hsyG25nZ,,,,,35.250396728515625,-96.6660003662109375,anonymous,EN,1,F_3pam8Im6eAhrDZO,signature.png,13138,image/png,60b6b4d12a9854d3385bc768,Fail,First year grade,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,1,Slightly knowledgeable,No,No,Yes,No,No,60b6b4d12a9854d3385bc768,education,2,3,3,1,int,shap,dt
