StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,Q3.1,Q5.7,Q5.13,Q5.14,Q5.15,Q5.16,Q5.17,Q5.18,Q5.19,Q5.20,Q5.21,Q6.7,Q6.13,Q6.14,Q6.15,Q6.16,Q6.17,Q6.18,Q6.19,Q6.20,Q6.21,Q7.7,Q7.13,Q7.14,Q7.15,Q7.16,Q7.17,Q7.18,Q7.19,Q7.20,Q7.21,Q8.12,Q8.18,Q8.19,Q8.20,Q8.21,Q8.22,Q8.23,Q8.24,Q8.25,Q8.26,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model
2021-09-03 23:05:42,2021-09-03 23:13:08,IP Address,76.25.41.79,100,445,True,2021-09-03 23:13:08,R_Ce0SAcnCUfMZFvj,,,,,40.386993408203125,-105.09380340576171875,anonymous,EN,0.89999997615814208984375,F_277mJvtLqns3eZu,signature.png,15766,image/png,61326754c30ccc2f4312d482,Will NOT have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,2,Moderately knowledgeable,No,No,Yes,No,No,61326754c30ccc2f4312d482,housing,2,1,4,3,int,shap,dt
2021-09-04 20:13:14,2021-09-04 20:19:53,IP Address,157.131.115.193,100,399,True,2021-09-04 20:19:54,R_e8Nns9cIYQRCjTP,,,,,37.756195068359375,-122.486602783203125,anonymous,EN,1,F_SAxgSozJEQgmsQp,signature.png,10470,image/png,5faf939d083ddf092a5d6e23,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Will have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,4,Not knowledgeable at all,No,No,No,No,No,5faf939d083ddf092a5d6e23,housing,2,1,2,4,bb,no_shap,lr
2021-09-04 20:36:30,2021-09-04 20:40:42,IP Address,166.205.190.56,100,251,True,2021-09-04 20:40:43,R_2xVFrBJFC0hSBGE,,,,,32.937896728515625,-96.83840179443359375,anonymous,EN,1,F_1GQy0vIqINwiMVf,signature.png,10462,image/png,60fec7794a3fad182b902978,Will have a high sales price,Size of living area,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,1,Slightly knowledgeable,Yes,No,Yes,Yes,No,60fec7794a3fad182b902978,housing,4,3,4,2,int,shap,dt
2021-09-04 22:12:16,2021-09-04 22:20:55,IP Address,96.60.252.232,100,519,True,2021-09-04 22:20:56,R_12bCffOl6eMOhug,,,,,35.8762054443359375,-84.17459869384765625,anonymous,EN,1,F_3soAnnZ3LNb4H24,signature.png,10668,image/png,6100e640b44a283901c520fd,,,,,,,,,,,Will have a high sales price,House grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Will have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,1,Not knowledgeable at all,No,No,No,No,No,6100e640b44a283901c520fd,housing,2,1,4,2,bb,no_shap,lr
2021-08-29 10:36:39,2021-08-29 10:36:48,IP Address,68.43.229.182,1,9,False,2021-09-05 10:36:50,R_3lQKr1NeP6DQVrP,,,,,,,anonymous,EN,0.89999997615814208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6108bc72804afe3663847bfa,housing,,,,,,,
2021-09-05 22:53:51,2021-09-05 22:59:38,IP Address,159.250.102.224,100,347,True,2021-09-05 22:59:39,R_12ao8rExxREbnQR,,,,,25.848907470703125,-80.14499664306640625,anonymous,EN,0.89999997615814208984375,F_Q4BICXuq8VcVj9v,signature.png,6891,image/png,607727c8c3cfd6baa5c09d31,Will NOT have a high sales price,Size of living area,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,Will NOT have a high sales price,Property view rating,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,3,Moderately knowledgeable,Yes,No,No,No,No,607727c8c3cfd6baa5c09d31,housing,4,2,4,2,bb,no_shap,dt
2021-09-06 13:17:45,2021-09-06 13:24:34,IP Address,67.255.226.240,100,409,True,2021-09-06 13:24:35,R_YQTuYo5DCZb6E3T,,,,,45.020294189453125,-69.27429962158203125,anonymous,EN,1,F_AzbYRexa5V7DgR3,signature.png,7502,image/png,6110a2e3e78aa5d714f3ba42,Will have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,5,Moderately knowledgeable,Yes,No,Yes,No,Yes,6110a2e3e78aa5d714f3ba42,housing,4,2,3,2,int,shap,dt
2021-08-30 16:37:27,2021-08-30 17:32:38,IP Address,73.30.174.41,2,3310,False,2021-09-06 17:32:43,R_1IsiGSpV0WKxBNg,,,,,,,anonymous,EN,0.89999997615814208984375,F_3JtrYaVVYqs1AaX,signature.png,11025,image/png,61088910bddfa626e90bab3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61088910bddfa626e90bab3f,housing,,,,,,,
2021-08-31 08:46:27,2021-08-31 08:47:59,IP Address,70.126.230.144,1,92,False,2021-09-07 08:48:01,R_29xEumdGih7BXk5,,,,,,,anonymous,EN,0.89999997615814208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efd12bb12f04114e442283c,housing,,,,,,,
2021-09-07 08:46:37,2021-09-07 08:58:52,IP Address,99.24.139.225,100,735,True,2021-09-07 08:58:53,R_3hz3Orh2bk1kw67,,,,,32.72259521484375,-97.07849884033203125,anonymous,EN,1,F_Zh6TD6bVo2BAAmt,signature.png,6366,image/png,5cdad620eae6f70019d4e950,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,5,Slightly knowledgeable,Yes,No,No,No,No,5cdad620eae6f70019d4e950,housing,1,4,3,1,bb,shap,lr
2021-08-31 16:28:26,2021-08-31 16:31:14,IP Address,96.44.0.230,1,167,False,2021-09-07 16:31:16,R_3GwBOxi31LZ0Xh9,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113e883f8c2273088a38d5b,housing,,,,,,,
2021-09-07 20:16:01,2021-09-07 20:26:42,IP Address,184.155.65.238,100,640,True,2021-09-07 20:26:43,R_cVe04fAHAvcwuvn,,,,,35.324005126953125,-106.70989990234375,anonymous,EN,0.89999997615814208984375,F_SZ9W7cuQrpnWLip,signature.png,18307,image/png,5f31575ea1285460d5fa56d7,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,2,Moderately knowledgeable,Yes,No,No,No,No,5f31575ea1285460d5fa56d7,housing,2,1,2,4,bb,shap,lr
2021-09-09 11:54:50,2021-09-09 11:59:59,IP Address,68.44.154.225,100,308,True,2021-09-09 12:00:00,R_23UBW9VdY04V1cx,,,,,39.6757049560546875,-86.06939697265625,anonymous,EN,1,F_2YxMdRTkJXFF49j,signature.png,13553,image/png,5d8a933cfd1c0600010425f4,Will NOT have a high sales price,Size of living area,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,3,Knowledgeable,Yes,No,No,Yes,No,5d8a933cfd1c0600010425f4,housing,1,4,2,4,int,shap,dt
2021-09-09 11:59:16,2021-09-09 12:03:26,IP Address,107.201.140.85,100,250,True,2021-09-09 12:03:27,R_XsKURun6SdWFEDD,,,,,34.3975067138671875,-118.55680084228515625,anonymous,EN,0.89999997615814208984375,F_1pos2EYUOiSuCiU,signature.png,7442,image/png,60cea69737f75473d084ddc1,,Size of living area,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Will have a high sales price,Average size of living area for closest 15 houses,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,5,Slightly knowledgeable,No,No,Yes,No,No,60cea69737f75473d084ddc1,housing,1,2,4,1,int,no_shap,dt
2021-09-09 19:19:32,2021-09-09 19:22:31,IP Address,69.203.106.30,100,179,True,2021-09-09 19:22:32,R_3nw5shfGlpisAA3,,,,,40.7588958740234375,-73.991302490234375,anonymous,EN,1,F_2vYUmp4HJWeVYF3,signature.png,5347,image/png,6131386ddbcee3ce9ce6eb64,,,,,,,,,,,Will NOT have a high sales price,House grade,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Will have a high sales price,House grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,10,Knowledgeable,Yes,No,Yes,No,No,6131386ddbcee3ce9ce6eb64,housing,1,2,1,2,bb,no_shap,lr
2021-09-10 10:17:19,2021-09-10 10:27:44,IP Address,73.177.175.208,100,625,True,2021-09-10 10:27:45,R_3fw0twoNHfspqIO,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,0.89999997615814208984375,F_pnG0BUqpLOgk6oF,signature.png,11058,image/png,5e8bd7044f71ac0c45cb3b52,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,1,Not knowledgeable at all,Yes,No,Yes,No,No,5e8bd7044f71ac0c45cb3b52,housing,1,2,2,4,int,shap,lr
2021-09-11 17:23:44,2021-09-11 17:26:58,IP Address,174.211.102.159,100,194,True,2021-09-11 17:26:59,R_2pXEy4bn0KfdeRr,,,,,27.9600067138671875,-82.46140289306640625,anonymous,EN,0.800000011920928955078125,F_3EzrRpqnwxacg9o,signature.png,6143,image/png,60257a593444df0f0876bcbc,I don't know,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,,,,,,,,,,,,Size of living area,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,2,Moderately knowledgeable,No,No,No,Yes,No,60257a593444df0f0876bcbc,housing,4,1,1,3,int,no_shap,dt
2021-09-11 21:13:00,2021-09-11 21:23:48,IP Address,99.157.224.65,100,647,True,2021-09-11 21:23:49,R_9TzlgBu2UYkfZxT,,,,,41.1230926513671875,-81.56659698486328125,anonymous,EN,0.89999997615814208984375,F_3E9F12fbojornjT,signature.png,6473,image/png,5f97354dccf5e90cefd27efb,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,Not knowledgeable at all,No,No,No,No,No,5f97354dccf5e90cefd27efb,housing,1,3,4,2,int,shap,lr
2021-09-12 14:07:04,2021-09-12 14:14:22,IP Address,104.175.209.153,100,438,True,2021-09-12 14:14:23,R_24dAizrfAV5LMZC,,,,,34.0290069580078125,-118.4004974365234375,anonymous,EN,1,F_3P7Ev6MsaCxewVd,signature.png,7250,image/png,613e19b189b05f24b6206290,Will NOT have a high sales price,Size of house above ground,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,Size of living area,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,10,Slightly knowledgeable,Yes,No,No,No,No,613e19b189b05f24b6206290,housing,4,2,4,1,int,shap,dt
2021-09-13 18:28:28,2021-09-13 18:39:45,IP Address,97.94.199.0,100,676,True,2021-09-13 18:39:46,R_11cJiAZLOso1dtC,,,,,33.21240234375,-97.06600189208984375,anonymous,EN,0.89999997615814208984375,F_2VgcquKUPn55iuv,signature.png,8999,image/png,60fc9f768e0d35f34b0c4b0a,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,2,Slightly knowledgeable,Yes,Yes,Yes,Yes,No,60fc9f768e0d35f34b0c4b0a,housing,2,3,4,3,bb,no_shap,dt
2021-09-14 10:16:19,2021-09-14 10:28:54,IP Address,47.44.208.210,100,755,True,2021-09-14 10:28:55,R_2VPHy0KTgSA6w3c,,,,,35.1365966796875,-84.8495025634765625,anonymous,EN,1,F_30k7gDBtPKLM871,signature.png,16408,image/png,608b1542e9ce610f9f5e6f3b,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,3,Slightly knowledgeable,Yes,No,Yes,No,No,608b1542e9ce610f9f5e6f3b,housing,4,3,1,2,int,shap,lr
2021-09-15 10:33:51,2021-09-15 10:38:46,IP Address,73.204.179.140,100,294,True,2021-09-15 10:38:47,R_3Mbv3Gn4EGBZKEa,,,,,26.516998291015625,-80.08409881591796875,anonymous,EN,0.89999997615814208984375,F_3NIJqsyIZG3DBhh,signature.png,7073,image/png,5c7ead380ce9a10016fb5ebf,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,3,Moderately knowledgeable,Yes,Yes,Yes,Yes,No,5c7ead380ce9a10016fb5ebf,housing,3,4,4,3,bb,shap,lr
2021-09-08 11:33:28,2021-09-08 11:35:09,IP Address,50.196.181.220,50,101,False,2021-09-15 11:35:14,R_1hydhF7mJGr1EdA,,,,,,,anonymous,EN,1,F_3eb1jq1PCHQ1IdK,signature.png,9571,image/png,60fdbb0d541f63625cf1bbf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fdbb0d541f63625cf1bbf4,housing,1,3,1,2,bb,no_shap,lr
2021-09-15 11:36:26,2021-09-15 11:45:20,IP Address,173.196.11.181,100,534,True,2021-09-15 11:45:21,R_10vWXQtO8hPipMD,,,,,34.226806640625,-119.048797607421875,anonymous,EN,0.89999997615814208984375,F_2YPnLbsYEsWwppN,signature.png,9716,image/png,6109711034644ce4f26f9469,Will have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,1,Slightly knowledgeable,No,No,No,No,No,6109711034644ce4f26f9469,housing,1,4,3,2,int,shap,dt
2021-09-16 11:42:54,2021-09-16 11:50:43,IP Address,47.48.81.254,100,469,True,2021-09-16 11:50:44,R_2xJWQEzBAj9skV7,,,,,39.3809051513671875,-119.6858978271484375,anonymous,EN,1,F_277QujX7epYd93p,signature.png,10767,image/png,61141864d14de0d5a35cdd0a,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,2,Moderately knowledgeable,No,No,Yes,Yes,No,61141864d14de0d5a35cdd0a,housing,3,2,4,2,bb,shap,dt
2021-09-17 08:16:28,2021-09-17 08:20:36,IP Address,104.148.217.172,100,247,True,2021-09-17 08:20:37,R_2RUKFt91pq6hgei,,,,,40.6844024658203125,-73.41829681396484375,anonymous,EN,1,F_1eLCrGrOqutKV1D,signature.png,7608,image/png,5d48a33bbe0cc900179c594a,Will have a high sales price,Size of living area,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,10,Slightly knowledgeable,No,No,No,No,No,5d48a33bbe0cc900179c594a,housing,3,4,3,2,int,no_shap,dt
2021-09-18 14:10:37,2021-09-18 14:24:15,IP Address,72.204.32.193,100,817,True,2021-09-18 14:24:15,R_3lKqoTfdbIjKv3m,,,,,36.173797607421875,-94.046600341796875,anonymous,EN,1,F_3Gp3jzj7IQ7z5Kz,signature.png,4660,image/png,5ea70cb937a9600c5cf200d1,Will have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,,,,,,,,,,,I don't know,House grade,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,,,,,,,,,,,0.5,Slightly knowledgeable,Yes,Yes,Yes,No,No,5ea70cb937a9600c5cf200d1,housing,2,3,3,1,int,no_shap,dt
2021-09-19 03:25:43,2021-09-19 03:52:17,IP Address,172.75.93.124,100,1594,True,2021-09-19 03:52:18,R_PIFCTalcjcdUrQt,,,,,33.8769073486328125,-79.05120086669921875,anonymous,EN,0.89999997615814208984375,F_2aDPJ6xiORuDQtj,signature.png,9442,image/png,6078b164d87e8b5c2b1dd903,Will NOT have a high sales price,House grade,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,5,Slightly knowledgeable,Yes,,,,No,6078b164d87e8b5c2b1dd903,housing,2,1,2,1,bb,shap,dt
2021-09-20 10:39:41,2021-09-20 10:49:55,IP Address,170.52.183.160,100,613,True,2021-09-20 10:49:56,R_OHggMNkpIY2Himd,,,,,33.121307373046875,-80.40329742431640625,anonymous,EN,,F_2sTIA3xebAwBfKK,signature.png,4300,image/png,61083e2ef20467f5c8e41f5a,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Will NOT have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,,,,,,,,,,,6,Knowledgeable,No,No,No,No,No,61083e2ef20467f5c8e41f5a,housing,4,1,4,2,bb,no_shap,lr
2021-09-20 22:01:50,2021-09-20 22:05:57,IP Address,24.102.156.144,100,246,True,2021-09-20 22:05:58,R_3IYl8EZIJLlEDEk,,,,,40.5113983154296875,-75.07990264892578125,anonymous,EN,1,F_2z6d43bvtqpWveQ,signature.png,13497,image/png,6110b845ff51ddb0730b372a,,Size of living area,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,House grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,4,Moderately knowledgeable,Yes,No,No,No,No,6110b845ff51ddb0730b372a,housing,3,2,4,3,bb,shap,dt
2021-09-21 09:48:45,2021-09-21 10:08:45,IP Address,184.91.90.29,100,1200,True,2021-09-21 10:08:47,R_sXLCi9ZthCWA7At,,,,,28.5977935791015625,-81.302398681640625,anonymous,EN,,F_yEd1mMd55ToIxwJ,signature.png,9937,image/png,6148ea50509c9ce6c1f023c0,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Will NOT have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,30,Slightly knowledgeable,No,No,No,No,No,6148ea50509c9ce6c1f023c0,housing,1,2,4,3,int,no_shap,lr
2021-09-21 14:06:38,2021-09-21 14:13:43,IP Address,108.192.157.176,100,425,True,2021-09-21 14:13:44,R_1r8EGbK5UG0eLTb,,,,,34.1078033447265625,-84.50260162353515625,anonymous,EN,,F_1OBtrhjC0ymCBxc,signature.png,14075,image/png,6101e97d767c564665cadb96,,,,,,,,,,,Will have a high sales price,Property view rating,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,,,,,,,,,,,Will have a high sales price,Size of living area,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,9,Moderately knowledgeable,No,No,No,No,No,6101e97d767c564665cadb96,housing,1,3,1,4,int,shap,lr
2021-09-22 17:50:44,2021-09-22 17:56:28,IP Address,98.7.32.235,100,343,True,2021-09-22 17:56:29,R_1jk3Pg2bmB7NiTE,,,,,40.781005859375,-73.950103759765625,anonymous,EN,0.89999997615814208984375,F_4HLoIZWk92vFKp3,signature.png,6159,image/png,60fedef416f23b9065c85276,Will have a high sales price,House grade,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,Will NOT have a high sales price,Size of living area,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,10,Slightly knowledgeable,No,No,No,Yes,No,60fedef416f23b9065c85276,housing,4,3,3,2,bb,no_shap,dt
2021-09-22 21:33:01,2021-09-22 21:41:07,IP Address,68.41.129.51,100,486,True,2021-09-22 21:41:08,R_2tDmfhkhJRbz5Xt,,,,,42.335296630859375,-83.28639984130859375,anonymous,EN,1,F_3exhDaf4vgPbehI,signature.png,8597,image/png,6110ac5897e578726d1ec0a6,Will NOT have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,,,,,,,,,,,I don't know,Size of living area,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,3,Moderately knowledgeable,Yes,Yes,Yes,No,No,6110ac5897e578726d1ec0a6,housing,1,4,2,4,int,no_shap,dt
2021-09-25 03:01:56,2021-09-25 03:10:06,IP Address,99.49.110.94,100,489,True,2021-09-25 03:10:07,R_2v7ycL3MfJtIKY8,,,,,30.0408935546875,-95.5301971435546875,anonymous,EN,1,F_3n48xNLjRI0Lx8R,signature.png,11525,image/png,614e783318b6676a54a1adea,Will have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,15,Slightly knowledgeable,No,No,Yes,No,No,614e783318b6676a54a1adea,housing,4,1,1,4,int,shap,dt
2021-09-25 12:06:20,2021-09-25 12:14:39,IP Address,69.221.218.234,100,498,True,2021-09-25 12:14:40,R_3g0LYZh6JbyKyyW,,,,,30.1746063232421875,-97.8202972412109375,anonymous,EN,1,F_3MiiHg9Edc0I54h,signature.png,15805,image/png,60fd99a29ba1d383c791d205,I don't know,Size of living area,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,15,Not knowledgeable at all,No,No,No,No,No,60fd99a29ba1d383c791d205,housing,3,1,3,2,bb,shap,dt
