,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Male,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65plus,Edu_Doctorate,Edu_Left_16,Edu_Left_17,Edu_Left_18,Edu_Left_Before_16,Edu_Masters,Edu_Profess_Diploma,Edu_Some_College,Country_Canada,Country_Ireland,Country_New_Zealand,Country_Other,Country_UK,Country_USA,Race_Black,Race_Mixed_Black_Asian,Race_Mixed_White_Asian,Race_Mixed_White_Black,Race_Other,Race_White
158,33.0,41.0,44.0,41.0,45.0,0.88113,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,31.0,36.0,42.0,44.0,44.0,-0.21712,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
160,46.0,45.0,49.0,42.0,44.0,-0.21712,0.40148,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
161,29.0,42.0,40.0,54.0,39.0,-0.71126,-1.18084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
162,38.0,40.0,45.0,53.0,48.0,-1.37983,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
163,53.0,40.0,44.0,49.0,43.0,-0.21712,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
164,37.0,42.0,35.0,52.0,49.0,-1.37983,-0.52593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
165,33.0,38.0,44.0,40.0,52.0,-1.37983,-0.84637,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
166,50.0,31.0,51.0,27.0,27.0,0.88113,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
167,36.0,40.0,39.0,40.0,48.0,0.52975,-0.52593,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
168,38.0,48.0,37.0,41.0,33.0,0.52975,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
169,32.0,40.0,36.0,47.0,41.0,-0.71126,0.40148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170,49.0,38.0,44.0,44.0,41.0,0.88113,0.40148,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171,32.0,46.0,2.15324,48.0,36.0,1.29221,1.92173,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
172,41.0,36.0,43.0,40.0,47.0,0.19268,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
173,46.0,44.0,54.0,44.0,44.0,0.52975,0.40148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
174,46.0,36.0,30.0,48.0,30.0,0.88113,0.07987,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
175,42.0,40.0,49.0,51.0,43.0,0.19268,0.07987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
176,34.0,36.0,40.0,35.0,38.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
177,50.0,40.0,37.0,37.0,49.0,-0.71126,-0.52593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
178,44.0,33.0,43.0,48.0,41.0,0.19268,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
179,40.0,39.0,39.0,50.0,37.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
180,39.0,44.0,35.0,45.0,48.0,0.19268,0.07987,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
181,24.0,37.0,44.0,47.0,48.0,-0.71126,-1.18084,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
182,39.0,45.0,44.0,51.0,47.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
183,54.0,37.0,48.0,38.0,48.0,-0.71126,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
184,36.0,34.0,39.0,47.0,44.0,-1.37983,-1.18084,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
185,39.0,44.0,46.0,48.0,41.0,-0.21712,-0.52593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
186,29.0,49.0,47.0,45.0,53.0,-1.37983,-1.54858,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
187,28.0,34.0,32.0,50.0,46.0,-1.37983,-1.54858,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
188,40.0,30.0,31.0,47.0,40.0,-1.37983,-2.07848,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
189,32.0,40.0,43.0,44.0,47.0,-0.71126,-0.84637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
190,23.0,40.0,40.0,47.0,40.0,-0.71126,-1.54858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
191,32.0,48.0,38.0,47.0,38.0,0.52975,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
192,28.0,38.0,45.0,45.0,38.0,0.88113,0.07987,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
193,39.0,32.0,43.0,44.0,43.0,-1.37983,0.07987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
194,27.0,48.0,46.0,43.0,45.0,-0.71126,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
195,42.0,42.0,51.0,41.0,48.0,0.52975,0.07987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
196,30.0,42.0,42.0,51.0,35.0,0.19268,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
197,32.0,43.0,41.0,37.0,38.0,-0.71126,-0.84637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
198,35.0,43.0,50.0,48.0,42.0,1.86203,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
199,31.0,54.0,51.0,54.0,50.0,0.52975,0.07987,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
200,30.0,41.0,40.0,50.0,51.0,0.52975,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201,34.0,33.0,42.0,34.0,50.0,-0.71126,-0.84637,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
202,29.0,48.0,43.0,49.0,49.0,0.19268,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
203,22.0,32.0,29.0,37.0,37.0,-1.37983,-2.07848,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
204,34.0,46.0,54.0,43.0,44.0,-0.21712,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
205,34.0,47.0,48.0,37.0,34.0,1.86203,0.40148,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206,35.0,48.0,50.0,44.0,45.0,0.88113,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
207,29.0,43.0,42.0,47.0,41.0,-0.21712,0.40148,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
208,37.0,40.0,45.0,41.0,42.0,0.52975,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
209,23.0,43.0,53.0,40.0,49.0,-1.37983,-0.84637,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210,43.0,41.0,36.0,43.0,32.0,1.86203,0.7654,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
211,29.0,36.0,38.0,50.0,48.0,-1.37983,-2.07848,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
212,37.0,44.0,40.0,54.0,46.0,-0.21712,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
213,41.0,39.0,37.0,49.0,43.0,-1.37983,-1.54858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
214,34.0,47.0,49.0,51.0,50.0,0.19268,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
215,51.0,38.0,41.0,50.0,39.0,0.19268,0.07987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
216,38.0,47.0,48.0,52.0,42.0,0.88113,0.7654,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
217,48.0,45.0,49.0,52.0,29.0,1.86203,0.7654,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
218,39.0,47.0,40.0,36.0,47.0,-0.21712,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
219,32.0,36.0,47.0,50.0,44.0,-1.37983,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
220,44.0,38.0,48.0,43.0,43.0,0.19268,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
221,34.0,43.0,43.0,38.0,48.0,0.52975,-0.52593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
222,33.0,44.0,51.0,50.0,44.0,1.29221,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
223,25.0,47.0,44.0,50.0,48.0,-0.21712,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
224,31.0,49.0,48.0,46.0,47.0,-0.21712,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
225,24.0,44.0,52.0,40.0,44.0,-1.37983,-1.54858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
226,31.0,43.0,41.0,52.0,51.0,-0.21712,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
227,38.0,46.0,39.0,39.0,46.0,1.29221,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
228,29.0,42.0,46.0,38.0,41.0,0.19268,0.07987,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
229,26.0,49.0,47.0,49.0,52.0,-1.37983,-2.07848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230,46.0,23.0,33.0,47.0,45.0,-1.37983,-1.54858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
231,37.0,32.0,43.0,40.0,44.0,-0.21712,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
232,36.0,48.0,46.0,44.0,47.0,0.52975,0.7654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
233,29.0,45.0,36.0,49.0,44.0,0.52975,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
234,40.0,46.0,46.0,37.0,52.0,0.19268,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
235,36.0,46.0,37.0,56.0,54.0,-1.37983,-2.07848,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
236,50.0,42.0,45.0,46.0,45.0,0.19268,-0.21575,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
237,45.0,39.0,30.0,45.0,50.0,-1.37983,-2.07848,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
238,41.0,39.0,41.0,39.0,44.0,-0.21712,-0.21575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
239,20.0,44.0,51.0,53.0,44.0,-1.37983,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
240,42.0,31.0,46.0,53.0,56.0,-1.37983,-0.84637,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241,55.0,31.0,40.0,48.0,34.0,0.19268,-1.18084,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
242,50.0,29.0,24.0,48.0,35.0,-1.37983,-1.54858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
243,30.0,47.0,51.0,49.0,48.0,-1.37983,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
244,54.0,29.0,45.0,50.0,20.0,-0.71126,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
245,33.0,33.0,34.0,33.0,31.0,-2.55524,-1.54858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
246,49.0,35.0,37.0,46.0,37.0,-0.21712,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
247,27.0,38.0,38.0,47.0,52.0,-0.21712,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
248,16.0,41.0,44.0,55.0,53.0,-0.71126,-1.18084,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
249,47.0,42.0,45.0,49.0,49.0,-0.71126,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
250,31.0,41.0,44.0,40.0,51.0,0.19268,-0.84637,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251,42.0,33.0,41.0,42.0,47.0,-1.37983,-1.54858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
252,23.0,46.0,42.0,56.0,54.0,-0.71126,-0.21575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
253,28.0,41.0,48.0,43.0,48.0,-1.37983,-2.07848,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
254,49.0,35.0,41.0,37.0,40.0,-1.37983,-0.84637,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
255,25.0,51.0,53.0,51.0,47.0,0.19268,0.40148,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
256,31.0,44.0,44.0,48.0,48.0,-0.71126,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
257,36.0,40.0,52.0,25.0,40.0,-0.71126,0.07987,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
258,41.0,39.0,43.0,33.0,53.0,-0.71126,-1.54858,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
259,26.0,38.0,48.0,46.0,47.0,-0.21712,-0.52593,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
260,31.0,46.0,2.15324,37.0,42.0,1.86203,1.2247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
261,29.0,37.0,51.0,43.0,41.0,1.86203,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
262,27.0,45.0,44.0,49.0,44.0,-1.37983,-1.54858,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,26.0,40.0,46.0,53.0,49.0,-0.71126,-1.54858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
264,31.0,41.0,46.0,47.0,46.0,-1.37983,-1.18084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
265,33.0,40.0,43.0,43.0,42.0,-0.71126,-2.07848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
266,25.0,39.0,45.0,45.0,47.0,-0.21712,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
267,27.0,49.0,37.0,40.0,42.0,-0.21712,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
268,26.0,51.0,50.0,46.0,54.0,-0.21712,-0.52593,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
269,27.0,41.0,40.0,38.0,43.0,-1.37983,-2.07848,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
270,17.0,53.0,56.0,48.0,47.0,0.88113,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
271,43.0,35.0,49.0,45.0,31.0,-0.71126,0.7654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
272,26.0,40.0,46.0,45.0,42.0,0.52975,-0.84637,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
273,38.0,41.0,38.0,45.0,44.0,-0.71126,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
274,38.0,46.0,47.0,37.0,46.0,-0.21712,0.7654,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
275,40.0,37.0,47.0,46.0,52.0,-1.37983,-0.21575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
276,27.0,43.0,42.0,41.0,38.0,-0.21712,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
277,26.0,49.0,53.0,48.0,41.0,0.52975,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
278,33.0,37.0,44.0,48.0,42.0,-0.71126,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
279,24.0,45.0,48.0,46.0,45.0,0.19268,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280,35.0,41.0,51.0,43.0,35.0,-0.71126,-0.84637,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
281,36.0,38.0,30.0,42.0,41.0,-0.71126,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
282,35.0,40.0,47.0,49.0,48.0,0.19268,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
283,27.0,50.0,47.0,41.0,47.0,0.19268,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
284,25.0,34.0,51.0,40.0,44.0,1.29221,-0.21575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
285,27.0,48.0,41.0,41.0,44.0,-1.37983,-0.21575,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
286,38.0,30.0,45.0,34.0,41.0,-1.37983,-2.07848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287,39.0,42.0,43.0,46.0,35.0,-0.21712,-0.21575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
288,42.0,42.0,41.0,41.0,42.0,-0.21712,-1.54858,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
289,19.0,44.0,41.0,53.0,49.0,-1.37983,-1.18084,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290,27.0,46.0,40.0,52.0,48.0,-1.37983,-1.54858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
291,42.0,32.0,49.0,38.0,39.0,-1.37983,-0.52593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
292,35.0,39.0,42.0,39.0,45.0,-0.71126,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
293,47.0,40.0,45.0,38.0,39.0,0.19268,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
294,32.0,43.0,45.0,39.0,41.0,-0.71126,-0.84637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
295,49.0,37.0,47.0,43.0,42.0,-0.71126,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
296,44.0,34.0,47.0,42.0,49.0,-0.21712,-0.52593,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
297,37.0,38.0,36.0,53.0,45.0,-0.21712,-1.54858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
298,44.0,33.0,45.0,46.0,46.0,-0.71126,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
299,33.0,37.0,35.0,44.0,46.0,-1.37983,-1.54858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
300,41.0,37.0,41.0,47.0,48.0,-0.71126,-0.84637,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
301,34.0,44.0,46.0,38.0,39.0,-0.21712,0.07987,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
302,32.0,40.0,37.0,42.0,48.0,-0.21712,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
303,26.0,22.0,37.0,53.0,43.0,-0.71126,-1.54858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
304,38.0,31.0,40.0,36.0,47.0,-1.37983,-0.84637,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
305,31.0,36.0,41.0,50.0,47.0,-0.71126,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
306,21.0,45.0,45.0,43.0,52.0,0.19268,0.07987,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
307,28.0,41.0,45.0,47.0,45.0,-1.37983,-2.07848,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
308,24.0,39.0,40.0,44.0,46.0,-1.37983,-1.54858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
309,47.0,36.0,32.0,41.0,41.0,1.86203,0.7654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310,32.0,40.0,43.0,45.0,43.0,-1.37983,-0.52593,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311,36.0,51.0,48.0,47.0,50.0,0.19268,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312,30.0,41.0,41.0,44.0,41.0,-0.71126,-1.18084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
313,28.0,45.0,50.0,43.0,45.0,-0.71126,-0.52593,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314,31.0,45.0,53.0,40.0,36.0,1.86203,0.40148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315,28.0,52.0,39.0,43.0,49.0,-0.71126,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
316,36.0,40.0,41.0,45.0,48.0,-1.37983,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
317,39.0,38.0,37.0,42.0,46.0,0.88113,0.40148,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
318,43.0,38.0,42.0,36.0,41.0,-1.37983,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
