,sqft_basement,sqft_above,sqft_living,sqft_lot,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view,grade,condition,age,age_renovated,waterfront,renovated,sale_month_02,sale_month_03,sale_month_04,sale_month_05,sale_month_06,sale_month_07,sale_month_08,sale_month_09,sale_month_10,sale_month_11,sale_month_12
207,0,1010,1010,5864,1290,5000,3,1.0,1.0,0,7,3,100,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
208,0,900,900,9600,1250,14280,2,0.75,1.0,0,6,3,73,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
209,700,1600,2300,3404,1560,1312,6,3.0,2.0,0,7,3,94,20,0,1,0,0,0,0,0,1,0,0,0,0,0
210,0,1550,1550,7579,1630,6397,4,2.25,2.0,0,8,3,22,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
211,210,1060,1270,1566,1160,1327,3,2.25,2.0,0,8,3,0,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
212,0,2240,2240,12032,2520,12368,4,2.5,1.0,0,9,3,31,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
213,0,2714,2714,17936,2590,18386,3,2.5,2.0,0,9,3,10,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,1720,1720,6270,2130,8700,4,2.75,2.0,0,8,3,36,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
215,0,850,850,16400,1100,14459,2,1.0,1.0,0,6,3,92,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1430,1870,3300,33474,3836,20953,5,3.0,1.0,3,9,3,58,24,0,1,1,0,0,0,0,0,0,0,0,0,0
217,0,2250,2250,5692,1320,5390,3,2.5,2.0,0,8,3,14,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
218,1950,1950,3900,14864,2580,5184,2,2.25,1.0,3,8,3,67,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
219,0,1320,1320,10800,2120,12040,2,1.5,1.0,0,8,4,67,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
220,0,2760,2760,6440,3070,8127,4,2.5,2.0,0,10,3,15,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
221,400,1350,1750,9750,1900,10125,3,2.0,1.0,0,7,3,53,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
222,0,2330,2330,19436,1910,10055,4,2.25,2.0,0,8,3,27,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
223,440,1780,2220,16020,2080,9583,3,2.25,1.0,0,8,4,48,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
224,0,2020,2020,8379,2020,8031,3,2.25,2.0,0,7,3,20,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
225,0,1250,1250,7500,1280,7392,3,2.25,1.0,0,7,5,72,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
226,0,1510,1510,6516,1640,6009,2,2.0,1.0,0,8,3,10,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
227,600,1120,1720,9753,1510,9753,4,2.25,1.0,0,7,4,36,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
228,450,980,1430,15246,1960,13068,3,1.0,1.0,0,7,4,54,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,1480,1480,4729,2250,4729,3,2.5,2.0,0,7,3,11,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
230,220,1230,1450,15798,2030,13193,2,1.75,2.0,4,7,3,100,37,1,1,0,0,1,0,0,0,0,0,0,0,0
231,0,2280,2280,15347,2280,15347,4,2.75,1.0,0,7,5,54,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
232,1160,1780,2940,7350,2120,8236,6,2.75,1.0,0,8,3,36,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
233,0,1000,1000,10200,1150,13702,2,1.0,1.0,0,6,3,53,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
234,860,1620,2480,5280,2090,4800,3,1.5,1.5,0,7,5,67,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
235,0,3760,3760,28040,3430,35096,5,4.0,2.0,0,10,3,31,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
236,580,1640,2220,94300,2070,80100,3,2.0,1.0,0,7,5,39,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
237,300,1670,1970,4740,1510,4740,4,1.0,1.5,0,7,3,111,10,0,1,0,1,0,0,0,0,0,0,0,0,0
238,300,3530,3830,221284,2920,148539,3,3.5,2.0,0,10,3,21,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
239,2060,2350,4410,14034,2600,13988,6,2.5,1.0,2,9,4,49,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
240,0,1430,1430,8505,1190,8640,3,1.75,1.0,0,7,4,46,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
241,0,830,830,6000,830,4960,2,1.0,1.0,0,6,3,74,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
242,0,1430,1430,5000,1450,3750,2,1.0,1.5,0,7,2,90,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,1300,1300,8316,1260,8316,3,1.0,1.0,0,6,4,61,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
244,240,790,1030,3060,1390,3060,2,1.0,1.0,2,7,4,96,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
245,0,2740,2740,11872,2570,10377,3,2.5,2.0,0,9,3,25,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
246,1820,1830,3650,8354,3120,18841,4,2.5,1.0,4,9,3,14,9999,1,0,0,0,0,0,0,0,0,1,0,0,0
247,0,720,720,5120,1150,2566,2,1.5,1.0,0,6,3,61,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
248,0,2010,2010,7312,2010,7650,4,2.0,1.0,0,7,4,39,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
249,790,770,1560,3000,1390,3000,3,1.75,1.0,0,6,4,97,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
250,570,1240,1810,7209,1750,7209,3,2.0,1.0,0,7,4,36,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
251,0,3360,3360,7685,3060,6567,4,2.5,2.0,0,9,3,13,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
252,0,1510,1510,36224,1730,36224,3,2.25,2.0,0,8,3,24,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
253,600,800,1400,3538,1620,6331,3,1.0,1.0,0,7,3,62,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
254,0,1730,1730,7442,1630,6458,3,2.5,2.0,0,7,3,27,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
255,0,1420,1420,9191,1420,6816,2,2.0,1.5,2,7,5,86,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
256,1180,1180,2360,7620,1910,7620,4,1.75,1.0,0,7,4,59,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
257,380,1200,1580,11455,1550,10650,3,1.75,1.0,0,7,4,41,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
258,0,1230,1230,10170,1380,10098,3,1.0,1.0,0,7,3,35,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
259,0,2460,2460,4425,2990,5659,4,2.5,2.0,0,8,3,8,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
260,200,1460,1660,4400,1660,4400,3,1.0,1.5,0,8,3,103,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
261,0,1270,1270,8470,1600,8470,3,1.75,1.0,0,7,4,54,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
262,780,1320,2100,40510,2380,33450,3,2.25,2.0,0,10,3,35,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
263,0,770,770,5040,1330,2580,2,1.0,1.0,0,5,3,85,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
264,0,760,760,10079,1230,14267,1,0.75,1.0,4,5,5,78,9999,1,0,0,0,0,0,0,0,0,0,1,0,0
265,0,1700,1700,7280,1950,7475,4,2.5,2.0,0,7,4,26,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
266,0,1120,1120,10701,1130,6350,3,1.0,1.0,0,7,3,60,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
267,0,1070,1070,4500,1320,4465,2,1.0,1.0,0,7,3,77,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
268,650,1420,2070,9900,2070,8250,3,2.5,1.0,0,8,3,36,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
269,300,4750,5050,20100,3890,20060,4,3.25,1.5,2,11,3,33,7,0,1,0,0,0,1,0,0,0,0,0,0,0
270,0,5310,5310,57346,4180,47443,4,4.75,2.0,0,11,4,25,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
271,0,1040,1040,7538,1440,7530,2,1.0,1.0,0,7,4,76,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
272,0,1700,1700,11390,1350,8164,3,1.0,1.0,0,7,4,47,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
273,0,1300,1300,5898,1320,7619,3,1.0,1.0,0,7,3,53,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
274,500,580,1080,1306,1440,2225,3,1.75,1.0,0,7,3,60,11,0,1,0,0,0,0,0,0,0,0,0,1,0
275,0,2653,2653,4510,2653,4927,3,2.5,2.0,0,8,3,9,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
276,0,2290,2290,16258,1660,10530,3,2.0,1.0,0,8,5,55,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
277,970,2850,3820,26300,1860,12136,4,2.75,2.0,0,9,3,0,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
278,0,2210,2210,49375,2670,49385,4,2.5,1.0,0,8,3,18,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
279,1150,1240,2390,6000,2020,6000,3,1.75,1.0,0,6,3,107,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
280,990,1610,2600,11325,1720,11088,4,1.75,1.0,0,7,4,45,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
281,0,860,860,5265,1650,8775,2,1.0,1.0,0,6,3,84,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
282,1200,2630,3830,8480,3050,7556,5,3.0,2.0,1,9,5,110,21,0,1,0,0,0,1,0,0,0,0,0,0,0
283,0,3500,3500,7048,3920,7864,4,2.5,2.0,0,9,3,9,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
284,680,1740,2420,13959,2570,13300,3,3.0,1.0,0,8,4,27,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
285,0,2720,2720,8666,2410,8100,4,2.5,2.0,0,9,3,22,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
286,650,1850,2500,13500,2300,9750,5,2.25,1.0,0,7,3,35,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
287,530,1140,1670,6720,1670,7320,3,1.75,1.0,0,7,3,35,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
288,1450,1450,2900,10300,2310,10300,5,2.25,1.0,0,8,3,29,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
289,500,1140,1640,14100,1520,13527,2,1.0,1.0,0,7,4,60,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
290,0,1890,1890,15770,2410,15256,4,2.5,2.0,0,7,4,46,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
291,1170,1780,2950,9025,2120,9600,4,1.75,1.0,2,8,4,40,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
292,0,2160,2160,9528,2280,9937,4,2.5,2.0,0,9,3,22,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
293,1010,2270,3280,11060,2320,11004,4,3.0,2.0,0,8,3,28,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
294,700,1270,1970,4166,2390,4166,3,2.0,2.0,3,8,5,85,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
295,0,3360,3360,22111,3150,11374,4,2.5,2.0,0,10,3,20,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
296,0,1320,1320,8959,1740,7316,3,2.0,1.0,0,7,3,21,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
297,0,2650,2650,7286,2400,7220,3,2.5,2.0,0,8,3,25,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
298,700,1330,2030,8880,2140,5592,3,1.5,1.0,0,7,3,51,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
299,500,1090,1590,11914,1630,9052,3,1.75,1.0,2,7,3,57,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
300,1950,2600,4550,18641,4550,19508,4,5.0,1.0,4,10,3,12,9999,1,0,0,0,0,0,1,0,0,0,0,0,0
301,0,2440,2440,7632,2510,7903,3,2.5,2.0,0,8,3,16,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
302,970,970,1940,9000,2190,7310,3,2.5,1.0,0,7,4,66,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
303,0,2040,2040,3810,2370,4590,3,2.5,2.0,0,8,3,9,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
304,1080,1120,2200,8750,1460,10139,3,2.25,1.0,0,7,4,51,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
305,960,960,1920,3300,1740,4000,3,1.75,1.0,0,8,4,102,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
306,400,1400,1800,7750,1800,8275,4,2.75,1.0,0,8,4,50,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
307,0,2180,2180,7297,2250,9781,4,2.25,2.0,0,8,3,30,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
308,0,1010,1010,5000,1460,5000,2,1.0,1.5,0,6,4,107,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
309,1100,2220,3320,10574,2720,8330,4,2.75,2.0,0,8,5,55,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
310,390,1980,2370,4000,2440,5750,4,2.5,1.5,2,8,5,87,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
311,0,1660,1660,78408,1660,78408,5,1.75,1.5,0,6,3,99,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
312,280,3370,3650,9050,2880,5400,5,2.5,2.0,4,10,5,93,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
313,1600,2690,4290,12103,3860,11244,4,3.25,1.0,3,11,3,17,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
314,1600,2690,4290,12103,3860,11244,4,3.25,1.0,3,11,3,17,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
315,600,1350,1950,7700,2150,7350,4,2.25,1.0,0,8,3,35,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
316,870,1720,2590,14052,1570,8162,3,2.0,1.0,0,8,5,67,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
317,0,1930,1930,64904,2350,57500,3,2.5,1.0,0,8,4,27,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
318,300,1170,1470,3864,1570,3864,2,1.0,1.0,0,7,4,98,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
319,0,800,800,8775,1310,8775,4,1.0,1.0,0,6,3,71,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
320,0,3150,3150,7119,1560,8384,5,2.75,2.0,0,9,3,1,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
321,0,2030,2030,16200,2660,17958,3,2.25,2.0,0,8,3,30,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
322,0,1450,1450,11204,1520,9518,3,2.0,1.0,0,7,3,11,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
323,0,1510,1510,10248,1510,9753,3,1.75,1.0,0,7,3,46,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
324,280,960,1240,12092,1820,7460,2,1.0,1.0,0,6,3,92,30,0,1,0,0,0,0,0,0,0,1,0,0,0
325,280,960,1240,12092,1820,7460,2,1.0,1.0,0,6,3,93,31,0,1,0,1,0,0,0,0,0,0,0,0,0
326,0,3030,3030,45004,3080,35781,3,2.5,2.0,0,9,3,27,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
327,0,2050,2050,4400,2320,5500,4,2.0,1.5,0,9,4,92,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
328,0,1000,1000,7636,1150,7600,3,1.0,1.0,0,7,2,63,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
329,780,1590,2370,10289,2500,10004,3,2.25,1.0,0,9,4,37,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
330,910,1890,2800,6750,2370,6120,4,3.5,2.0,0,9,3,63,12,0,1,0,0,0,0,0,0,0,1,0,0,0
331,0,2240,2240,11180,1590,7955,6,1.75,2.0,0,7,4,60,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
332,0,1810,1810,10530,1910,10450,3,2.0,1.0,2,8,3,23,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
333,0,1070,1070,5000,1710,5000,2,1.0,1.0,0,7,3,91,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
334,0,2490,2490,9525,2770,9525,4,2.0,2.0,0,9,5,46,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
335,0,1960,1960,5238,1800,5894,4,2.5,2.0,0,7,3,11,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
336,1070,1860,2930,5569,2580,11045,3,2.75,1.0,0,9,3,10,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
337,0,1510,1510,3500,1820,3750,4,2.0,1.5,0,7,5,103,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
338,0,1420,1420,8250,1740,8000,3,1.75,1.0,0,7,3,60,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
339,0,1740,1740,11547,880,78408,3,1.75,1.0,0,7,3,61,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
340,0,2560,2560,43995,2560,14764,4,1.75,2.0,0,7,4,53,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
341,620,2420,3040,8414,3470,8066,4,3.5,2.0,0,9,3,4,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
342,1200,1300,2500,6840,1580,8691,3,1.75,1.0,0,8,3,57,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
343,0,1275,1275,20000,1660,20000,4,1.75,1.0,0,6,4,23,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
344,0,2580,2580,5823,2380,5823,4,2.5,2.0,0,8,3,12,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
345,0,1000,1000,7134,1020,7138,4,1.0,1.0,0,6,3,71,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
346,0,1000,1000,7134,1020,7138,4,1.0,1.0,0,6,3,71,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
347,0,1070,1070,32633,1360,32156,2,1.0,1.0,0,6,4,84,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
348,0,1390,1390,13464,1720,12080,3,2.0,1.0,0,7,4,27,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
349,1250,1250,2500,7690,2040,8646,4,1.75,1.0,0,7,3,42,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
350,0,560,560,12120,1300,19207,1,0.75,1.0,0,4,3,47,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
351,0,2270,2270,10460,2610,10180,4,2.75,2.0,0,9,3,49,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
352,600,1300,1900,14400,1940,14400,3,1.0,1.0,0,7,4,61,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
353,200,790,990,3120,1930,3120,2,1.0,1.0,2,7,5,107,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
354,500,1050,1550,19800,1640,22654,4,1.5,1.0,0,7,4,46,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
355,1100,1100,2200,7475,1600,5766,4,1.75,1.0,0,7,5,59,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
356,0,1910,1910,4862,2010,5091,4,2.5,2.0,0,7,3,9,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
357,0,1750,1750,9600,1750,10530,4,1.0,1.5,0,7,4,60,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
358,0,1330,1330,77972,1340,17689,3,1.0,1.0,0,7,3,86,60,0,1,0,0,0,1,0,0,0,0,0,0,0
359,460,1980,2440,5750,1520,5750,3,2.5,2.0,2,9,3,14,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
360,0,1640,1640,29970,1580,28399,3,2.5,2.0,0,7,3,22,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
361,0,2760,2760,11340,2470,11340,5,2.5,2.0,0,9,4,36,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
362,0,1820,1820,7912,1820,8168,4,2.5,2.0,0,7,3,20,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
363,770,1340,2110,5608,2040,9363,3,2.5,1.0,0,8,3,1,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
364,1400,1640,3040,9570,2920,8800,5,2.5,1.0,2,8,4,48,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
365,0,1840,1840,40438,1380,44049,3,2.0,2.0,0,7,3,21,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,2990,2990,10400,2140,17449,4,2.5,2.0,0,9,3,13,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
367,0,3520,3520,15420,3400,21455,4,2.5,2.0,0,10,3,23,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
368,530,1910,2440,69415,2770,24361,4,2.75,1.0,0,8,4,26,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
369,720,1370,2090,7500,1810,7650,4,3.0,1.0,0,7,3,28,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
370,0,1430,1430,7222,1430,7220,3,2.25,2.0,0,7,3,21,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
371,1080,1100,2180,10754,1810,6929,4,2.25,1.0,0,7,5,60,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
372,1080,1100,2180,10754,1810,6929,4,2.25,1.0,0,7,5,61,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
373,0,3450,3450,9914,2860,9721,5,3.0,2.0,0,9,3,10,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
374,0,1450,1450,7562,1650,7625,3,2.25,2.0,0,7,3,20,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
375,0,3230,3230,7331,3480,7447,4,2.5,2.0,0,10,3,10,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
376,530,1110,1640,13500,1770,12600,3,1.75,1.0,0,7,3,74,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
377,530,1060,1590,7750,1680,7500,3,3.0,1.0,0,7,3,17,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
378,0,2020,2020,2849,1910,3120,4,2.0,2.0,0,7,3,55,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
379,0,1300,1300,3348,1590,2577,3,1.5,1.5,0,7,3,111,1,0,1,0,0,1,0,0,0,0,0,0,0,0
380,0,1380,1380,209959,3130,19868,2,1.5,1.0,0,6,1,60,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
381,1010,3030,4040,14338,3360,14142,3,3.0,2.0,0,10,3,28,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
382,0,2130,2130,5337,2300,6930,4,2.25,2.0,0,7,3,14,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
383,970,1580,2550,7800,2420,8050,4,2.25,1.0,0,8,3,47,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1320,3480,4800,14984,4050,19009,5,3.5,2.0,2,11,3,16,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
385,0,2510,2510,11585,2450,9691,4,2.25,2.0,0,8,4,45,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
386,0,1410,1410,9600,1410,9600,3,2.0,1.0,0,7,4,31,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
387,490,1160,1650,7352,1710,7350,3,2.0,1.0,0,7,3,35,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
388,0,2120,2120,13780,1880,12000,4,2.5,2.0,0,8,3,21,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
389,660,1380,2040,10726,1610,10020,4,1.5,1.0,0,7,3,60,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
390,0,1550,1550,7620,1450,7620,4,1.0,1.5,0,7,3,57,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
391,0,1980,1980,3128,1950,2856,3,2.75,2.0,0,9,4,35,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
392,0,1600,1600,26977,1790,27743,3,2.5,2.0,0,8,3,9,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
393,0,3300,3300,12090,3180,12239,4,2.75,2.0,0,8,3,61,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
394,0,3840,3840,16619,3600,16553,4,2.5,2.0,1,10,4,31,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
395,0,1220,1220,10000,2000,9600,2,1.0,1.0,0,7,5,65,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
396,1220,1500,2720,8800,2110,8800,5,2.25,1.0,0,7,4,57,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
397,0,1940,1940,25600,2000,10071,4,2.0,1.0,0,8,1,52,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
398,900,1260,2160,3000,1060,3500,3,2.5,1.5,0,7,3,105,3,0,1,0,0,0,0,1,0,0,0,0,0,0
399,0,1530,1530,8750,1390,8750,4,1.75,1.5,0,7,4,46,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
400,420,1290,1710,2096,1630,1543,3,3.5,2.0,0,8,3,7,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
401,1580,2150,3730,16980,1880,16963,4,1.75,1.0,0,7,4,40,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
402,0,940,940,5000,1560,4500,2,1.0,1.0,0,7,4,78,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
403,0,1750,1750,22357,2430,22357,3,2.5,2.0,0,8,3,21,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
404,0,1820,1820,6753,1820,7107,4,2.5,2.0,0,7,3,20,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
405,180,1330,1510,2000,1510,1352,3,3.25,2.0,0,9,3,13,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
406,0,1290,1290,1213,1290,3235,3,2.0,3.0,0,8,3,13,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
407,0,1570,1570,5250,1570,5250,3,2.0,1.0,0,7,3,17,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
408,0,1930,1930,6957,2090,6996,4,2.5,2.0,0,8,3,20,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
409,0,2840,2840,40139,3180,36852,4,3.5,1.0,4,10,4,28,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
410,0,1550,1550,8134,1550,8134,3,2.5,2.0,0,7,3,24,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
411,0,833,833,143947,1380,143947,2,1.0,1.0,0,5,3,8,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
412,0,2990,2990,32239,2990,36497,3,2.5,2.0,0,8,4,36,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
413,0,2000,2000,7251,2450,8118,3,2.5,2.0,0,9,3,19,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
414,0,2390,2390,7480,2850,6867,4,1.5,1.5,2,7,3,95,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
415,1380,1530,2910,37461,2520,18295,3,1.75,1.0,0,7,4,47,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
416,475,1610,2085,174240,2690,174240,4,1.75,1.0,0,7,3,50,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
